air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
13,0.13,123,0,0,0,0,16.8,12.4,0,0,0,0,12.8,0.5,95.2,681,0,0,0,0,244,106,0.1,0.4,168,2024-02-24T05:00:00Z,PT60M
13,0.13,-146,0,0,0,0,21.6,12,0,0,0,0,12.9,0.6,95.5,680.7,0,0,0,0,109,96,0.4,0.5,172,2024-02-24T06:00:00Z,PT60M
13,0.13,-107,0,0,0,0,28.4,12,0,0,0,0,12.9,0.3,96.5,680.3,0,0,0,0,105,98,0.8,0.7,159,2024-02-24T07:00:00Z,PT60M
12,0.13,-101,0,0,0,0,15.2,11.9,0,0,0,0,12.9,0.3,97.7,680.2,0,0,0,0,110,105,1,0.8,145,2024-02-24T08:00:00Z,PT60M
12,0.13,-99,0,0,0,0,23.2,11.5,0,0,0,0,12.9,0.5,97.7,680,0,0,0,0,110,106,1,0.7,130,2024-02-24T09:00:00Z,PT60M
12,0.13,-99,0,0,0,0,28.2,11.4,0,0,0,0,12.2,0.4,98,680.1,0,0,0,0,150,120,0.6,0.4,115,2024-02-24T10:00:00Z,PT60M
12,0.13,-99,0,0,0,0,41.7,11.4,0,0,0,0,11.5,0.5,98.7,680.5,0,0,0,0,179,133,0.5,0.3,101,2024-02-24T11:00:00Z,PT60M
12,0.13,-100,28,185,54,67,41.1,11.3,30,13,33,33,11.4,0.4,98,680.9,0,0,0,0,122,111,0.9,0.7,86,2024-02-24T12:00:00Z,PT60M
12,0.13,-102,82,652,296,336,9.1,11.3,116,458,272,300,11.3,0.4,97.1,681.4,0,0,0,0,115,118,1.1,0.7,71,2024-02-24T13:00:00Z,PT60M
13,0.13,-105,109,834,567,607,5.4,12.4,156,692,536,570,11.3,0.4,93.7,681.9,0,0,0,0,158,186,0.4,0.3,57,2024-02-24T14:00:00Z,PT60M
16,0.13,-110,127,913,799,834,15.8,13.5,312,494,669,686,11.4,0.6,87.9,682.2,0,0,0,0,254,259,0.6,0.6,43,2024-02-24T15:00:00Z,PT60M
17,0.13,-121,148,939,968,997,24.7,14,465,301,730,731,11.6,0.4,83,682.1,0,0,0,0,259,261,1.1,0.9,29,2024-02-24T16:00:00Z,PT60M
18,0.13,-147,176,929,1058,1084,16.8,14.2,428,476,880,887,11.7,1.2,78.3,681.7,0,0,0,0,263,265,1.4,1.1,18,2024-02-24T17:00:00Z,PT60M
19,0.13,162,194,906,1066,1090,17.1,14.6,450,450,883,889,12.1,0.6,75.4,681.2,0,0,0,0,267,265,1.7,1.2,16,2024-02-24T18:00:00Z,PT60M
20,0.13,127,194,879,992,1018,16.1,15.3,416,457,834,842,12.6,1.1,74.6,680.6,0,0,0,0,260,258,1.8,1.2,25,2024-02-24T19:00:00Z,PT60M
21,0.13,113,192,816,838,867,29.8,15.6,484,133,585,577,13.2,1.4,73.7,680.1,0,0,0,0,262,261,1.7,1.3,38,2024-02-24T20:00:00Z,PT60M
20,0.13,106,174,718,619,651,12.1,15.6,280,429,541,558,13.9,2.8,73.9,679.9,0,0,0,0,266,265,1.6,1.1,52,2024-02-24T21:00:00Z,PT60M
19,0.13,103,134,547,358,389,16.7,14.2,200,232,302,311,13.4,2.9,75.3,680.2,0,0,0,0,257,255,1.3,0.9,66,2024-02-24T22:00:00Z,PT60M
17,0.13,101,63,213,106,120,32.2,13.4,69,25,75,75,12.3,0.9,78.9,680.8,0,0,0,0,250,251,1.2,0.7,81,2024-02-24T23:00:00Z,PT60M
16,0.13,99,1,0,1,1,43.5,13.8,1,0,1,1,11.9,1,84.9,681.1,0,0,0,0,246,275,0.7,0.3,96,2024-02-25T00:00:00Z,PT60M
15,0.13,99,0,0,0,0,40.4,13.8,0,0,0,0,12,1,90.5,681.7,0,0,0,0,276,34,0.2,0.1,110,2024-02-25T01:00:00Z,PT60M
15,0.13,99,0,0,0,0,38.3,13.3,0,0,0,0,12,1,92.2,682.3,0,0,0,0,338,79,0.3,0.3,125,2024-02-25T02:00:00Z,PT60M
14,0.13,100,0,0,0,0,38.8,12.8,0,0,0,0,11.9,0.5,92.5,682.7,0,0,0,0,327,79,0.4,0.3,140,2024-02-25T03:00:00Z,PT60M
14,0.13,103,0,0,0,0,40.1,12.6,0,0,0,0,11.9,0.7,94,682.9,0,0,0,0,306,101,0.4,0.3,155,2024-02-25T04:00:00Z,PT60M
13,0.13,121,0,0,0,0,28,12,0,0,0,0,12.1,0.8,95.8,682.9,0,0,0,0,315,98,0.4,0.4,169,2024-02-25T05:00:00Z,PT60M
12,0.13,-145,0,0,0,0,33.3,11.3,0,0,0,0,12.3,0.9,97.1,682.8,0,0,0,0,353,90,0.4,0.4,172,2024-02-25T06:00:00Z,PT60M
12,0.13,-106,0,0,0,0,23.6,11.1,0,0,0,0,12.3,0.4,97.4,682.3,0,0,0,0,31,90,0.3,0.5,160,2024-02-25T07:00:00Z,PT60M
11,0.13,-100,0,0,0,0,13.7,10.9,0,0,0,0,12.3,0.4,97.7,682.1,0,0,0,0,62,90,0.3,0.6,145,2024-02-25T08:00:00Z,PT60M
11,0.13,-99,0,0,0,0,4.9,10.6,0,0,0,0,12.2,0.2,98.4,681.9,0,0,0,0,84,90,0.5,0.6,130,2024-02-25T09:00:00Z,PT60M
11,0.13,-98,0,0,0,0,35.4,10.7,0,0,0,0,12,0.2,98.7,682,0,0,0,0,180,111,0.3,0.4,115,2024-02-25T10:00:00Z,PT60M
11,0.13,-99,0,0,0,0,27.6,10.7,0,0,0,0,11.6,0.2,98.7,682.2,0,0,0,0,282,128,0.5,0.3,101,2024-02-25T11:00:00Z,PT60M
11,0.13,-100,32,101,47,53,23.2,10.6,33,0,33,32,11.3,0.1,98.4,682.6,0,0,0,0,341,90,0.3,0.3,86,2024-02-25T12:00:00Z,PT60M
11,0.13,-102,119,430,263,288,12,10.7,132,295,242,257,11,0.2,96.4,682.9,0,0,0,0,56,68,0.4,0.3,71,2024-02-25T13:00:00Z,PT60M
13,0.13,-105,175,644,531,561,0,11.2,175,644,531,561,10.9,0.2,90.3,683.3,0,0,0,0,56,33,0.4,0.2,57,2024-02-25T14:00:00Z,PT60M
15,0.13,-110,205,763,768,796,4.9,11.5,263,634,729,751,10.9,0.2,80.2,683.5,0,0,0,0,45,0,0.2,0.2,42,2024-02-25T15:00:00Z,PT60M
16,0.13,-120,223,822,943,966,9.9,11.2,359,563,847,860,11,0.2,73.4,683.3,0,0,0,0,3,319,0.2,0.1,29,2024-02-25T16:00:00Z,PT60M
17,0.13,-146,234,847,1040,1061,12.6,11.2,421,512,908,916,11.3,0.3,70.4,683,0,0,0,0,311,297,0.3,0.3,18,2024-02-25T17:00:00Z,PT60M
17,0.13,162,237,847,1053,1073,7.9,11.6,361,632,970,983,11.5,0.3,69.2,682.4,0,0,0,0,297,293,0.8,0.7,15,2024-02-25T18:00:00Z,PT60M
18,0.13,126,234,822,981,1002,26.2,12.1,496,251,723,718,11.7,0.5,68.9,681.5,0,0,0,0,286,282,1.3,1,24,2024-02-25T19:00:00Z,PT60M
19,0.13,112,220,768,829,853,15.1,12.8,392,394,702,709,12.1,0.8,69.2,680.8,0,0,0,0,274,270,1.6,1.2,38,2024-02-25T20:00:00Z,PT60M
19,0.13,106,195,665,608,636,22.3,13.5,337,215,479,480,12.6,2,71.8,680.4,0,0,0,0,272,270,1.5,1.1,52,2024-02-25T21:00:00Z,PT60M
18,0.13,102,146,495,349,375,46.3,13.2,189,0,189,182,12.6,0.7,74.2,680.7,0,0,0,0,267,266,1.2,0.8,66,2024-02-25T22:00:00Z,PT60M
17,0.13,100,65,194,104,116,65,13,32,0,32,31,12.5,0.6,78.1,681.2,0,0,0,0,227,222,0.8,0.5,81,2024-02-25T23:00:00Z,PT60M
16,0.13,99,1,0,1,1,60.5,13.2,0,0,0,0,12.5,1,84.8,681.7,0,0,0,0,166,155,0.8,0.4,96,2024-02-26T00:00:00Z,PT60M
15,0.13,98,0,0,0,0,61.3,13.2,0,0,0,0,12.3,0.4,89.3,682.1,0,0,0,0,142,105,0.8,0.4,110,2024-02-26T01:00:00Z,PT60M
14,0.13,98,0,0,0,0,76,12.7,0,0,0,0,11.9,1,90.1,682.3,0,0,0,0,106,90,0.5,0.5,125,2024-02-26T02:00:00Z,PT60M
14,0.13,99,0,0,0,0,72.5,12.3,0,0,0,0,11.6,1.4,91.9,682.7,0,0,0,0,59,90,0.5,0.6,140,2024-02-26T03:00:00Z,PT60M
13,0.13,103,0,0,0,0,73.1,11.8,0,0,0,0,11.3,1.7,94.9,682.8,0,0,0,0,59,94,0.6,0.7,155,2024-02-26T04:00:00Z,PT60M
12,0.13,120,0,0,0,0,47.6,11.4,0,0,0,0,11.1,1.9,97.4,682.8,0,0,0,0,78,98,0.7,0.7,169,2024-02-26T05:00:00Z,PT60M
11,0.13,-143,0,0,0,0,35.4,11,0,0,0,0,10.9,2.1,98.4,682.5,0,0,0,0,93,104,0.9,0.8,172,2024-02-26T06:00:00Z,PT60M
11,0.13,-105,0,0,0,0,26.9,10.7,0,0,0,0,10.6,0.1,98.7,682.2,0,0,0,0,107,106,1,0.9,160,2024-02-26T07:00:00Z,PT60M
11,0.13,-100,0,0,0,0,10,10.4,0,0,0,0,10.2,0,98.7,681.8,0,0,0,0,108,104,1.2,1,145,2024-02-26T08:00:00Z,PT60M
10,0.13,-98,0,0,0,0,13.1,10,0,0,0,0,9.8,0,98.7,681.6,0,0,0,0,113,108,1.3,1.1,130,2024-02-26T09:00:00Z,PT60M
10,0.13,-98,0,0,0,0,11.9,9.8,0,0,0,0,10,0,98.3,681.7,0,0,0,0,136,112,1.1,1.1,115,2024-02-26T10:00:00Z,PT60M
10,0.13,-99,0,0,0,0,15.1,9.5,0,0,0,0,10.2,0,98.3,682,0,0,0,0,141,109,1,1.1,101,2024-02-26T11:00:00Z,PT60M
10,0.13,-100,33,102,47,54,31.4,9.4,35,12,37,37,10,0,98,682.3,0,0,0,0,126,106,1.3,1.1,86,2024-02-26T12:00:00Z,PT60M
12,0.13,-101,116,461,271,296,1.2,10.4,118,442,269,293,9.8,0,92.1,682.8,0,0,0,0,117,110,1.4,1,71,2024-02-26T13:00:00Z,PT60M
14,0.13,-104,168,674,541,570,0,11.2,168,674,541,570,9.6,0,80.9,683.1,0,0,0,0,116,120,1.2,0.8,57,2024-02-26T14:00:00Z,PT60M
15,0.13,-109,196,787,779,805,14.6,10.5,349,434,658,668,9.6,0,72.6,683.2,0,0,0,0,125,132,1,0.6,42,2024-02-26T15:00:00Z,PT60M
17,0.13,-119,212,847,954,976,38,9.9,556,39,590,573,9.8,0,65.1,683.1,0,0,0,0,135,148,0.8,0.5,29,2024-02-26T16:00:00Z,PT60M
18,0.13,-146,225,865,1050,1068,19.1,9.6,486,380,850,849,10.2,0,56.4,682.8,0,0,0,0,156,174,0.6,0.3,17,2024-02-26T17:00:00Z,PT60M
20,0.13,161,231,860,1061,1079,35.6,9.5,620,66,684,666,10.5,0,52.3,682.2,0,0,0,0,239,252,0.5,0.5,15,2024-02-26T18:00:00Z,PT60M
20,0.13,125,227,834,987,1006,36.7,10.2,503,134,620,609,11.1,0.1,53.7,681.3,0,0,0,0,274,274,0.8,0.7,24,2024-02-26T19:00:00Z,PT60M
20,0.13,112,216,777,833,855,13,11,370,448,722,731,11.8,0.2,58.1,680.7,0,0,0,0,280,281,0.9,0.8,37,2024-02-26T20:00:00Z,PT60M
19,0.13,105,197,660,608,633,32.6,11.6,306,172,423,422,12.5,0.2,62.8,680.3,0,0,0,0,281,280,1.1,0.9,52,2024-02-26T21:00:00Z,PT60M
18,0.13,102,149,472,344,367,38.1,11.9,191,32,201,197,13,0.2,66.7,680.2,0,0,0,0,277,276,1.3,0.9,66,2024-02-26T22:00:00Z,PT60M
17,0.13,100,65,176,101,111,32.3,12.1,65,29,71,71,13.4,0.2,71.8,680.6,0,0,0,0,282,281,1.2,0.8,81,2024-02-26T23:00:00Z,PT60M
16,0.13,99,1,0,1,1,40.9,12.5,0,0,0,0,14,0.2,79.3,681,0,0,0,0,300,302,1.1,0.7,96,2024-02-27T00:00:00Z,PT60M
15,0.13,98,0,0,0,0,34.8,12.8,0,0,0,0,14.1,0.1,86.2,681.4,0,0,0,0,323,354,0.8,0.4,110,2024-02-27T01:00:00Z,PT60M
14,0.13,98,0,0,0,0,37.9,12.8,0,0,0,0,14.2,0,91,681.8,0,0,0,0,15,83,0.4,0.5,125,2024-02-27T02:00:00Z,PT60M
14,0.13,99,0,0,0,0,39.1,12.9,0,0,0,0,14.1,0,93.7,682.2,0,0,0,0,58,94,0.5,0.8,140,2024-02-27T03:00:00Z,PT60M
13,0.13,102,0,0,0,0,37.1,12.8,0,0,0,0,14.1,0.1,95.9,682.3,0,0,0,0,78,97,0.8,0.8,155,2024-02-27T04:00:00Z,PT60M
13,0.13,118,0,0,0,0,35.3,12.6,0,0,0,0,14.1,0.1,97.4,682.2,0,0,0,0,90,97,1.1,0.8,169,2024-02-27T05:00:00Z,PT60M
13,0.13,-141,0,0,0,0,22.1,12.6,0,0,0,0,14.2,0.3,97.7,681.7,0,0,0,0,98,94,1.1,0.8,173,2024-02-27T06:00:00Z,PT60M
13,0.13,-104,0,0,0,0,31.3,12.6,0,0,0,0,14.1,0.2,98.7,681.2,0,0,0,0,101,94,1,0.8,160,2024-02-27T07:00:00Z,PT60M
13,0.13,-99,0,0,0,0,31.8,12.4,0,0,0,0,13.9,0.2,99.3,680.7,0,0,0,0,105,98,1,0.8,145,2024-02-27T08:00:00Z,PT60M
12,0.13,-98,0,0,0,0,48.6,11.8,0,0,0,0,13.7,0.2,99.3,680.4,0,0,0,0,111,98,1,0.7,130,2024-02-27T09:00:00Z,PT60M
12,0.13,-98,0,0,0,0,53.1,11.4,0,0,0,0,14,0.2,99.3,680.4,0,0,0,0,123,101,0.8,0.6,115,2024-02-27T10:00:00Z,PT60M
11,0.13,-98,0,0,0,0,59.2,11.4,0,0,0,0,14.4,0.1,99.7,680.7,0,0,0,0,127,108,0.8,0.5,101,2024-02-27T11:00:00Z,PT60M
11,0.13,-99,34,52,42,44,52.7,11.4,21,0,21,20,14.1,0.1,99.7,681.2,0,0,0,0,121,111,1.1,0.7,86,2024-02-27T12:00:00Z,PT60M
11,0.13,-101,133,317,241,257,27.5,11.2,157,66,184,183,14,0.1,99,681.7,0,0,0,0,122,119,1.3,0.9,71,2024-02-27T13:00:00Z,PT60M
13,0.13,-104,197,560,509,531,4.2,11.5,227,469,487,505,14.1,0.2,94.3,682.1,0,0,0,0,132,136,1.1,0.8,56,2024-02-27T14:00:00Z,PT60M
14,0.13,-109,229,699,748,769,32.9,12,443,79,496,485,14.3,0.2,86.4,682.2,0,0,0,0,178,189,0.6,0.5,42,2024-02-27T15:00:00Z,PT60M
16,0.13,-119,249,766,923,939,50.1,12,460,0,460,444,14.5,0.2,79.7,682.2,0,0,0,0,245,246,0.8,0.7,28,2024-02-27T16:00:00Z,PT60M
17,0.13,-145,271,778,1014,1028,38.9,12,601,20,620,600,14.8,0.2,73.8,681.8,0,0,0,0,260,261,1.2,1,17,2024-02-27T17:00:00Z,PT60M
18,0.13,161,288,757,1020,1032,11.7,12.3,454,462,900,901,15,0.2,70.7,681.2,0,0,0,0,271,274,1.6,1.2,15,2024-02-27T18:00:00Z,PT60M
18,0.13,125,287,721,944,957,4.8,12.9,353,599,898,907,15.4,3.2,71.2,680.6,0,0,0,0,285,285,1.9,1.3,24,2024-02-27T19:00:00Z,PT60M
19,0.13,111,255,686,800,817,9.4,13.8,356,462,725,733,15.8,1.9,73.9,679.9,0,0,0,0,292,291,1.7,1.3,37,2024-02-27T20:00:00Z,PT60M
18,0.13,105,214,600,588,608,4.9,14.2,258,486,555,571,16.2,1.7,77.5,679.4,0,0,0,0,292,295,1.6,1.2,52,2024-02-27T21:00:00Z,PT60M
17,0.13,102,161,390,323,340,14.4,14.1,180,235,287,294,16.4,1.2,81.2,679.4,0,0,0,0,275,275,1.3,0.8,66,2024-02-27T22:00:00Z,PT60M
17,0.13,100,67,137,94,101,53.3,13.9,39,0,39,37,16.4,0.4,84.6,679.9,0,0,0,0,216,214,0.7,0.4,81,2024-02-27T23:00:00Z,PT60M
16,0.13,98,1,0,1,1,31.2,13.6,0,0,0,0,16.3,0.2,88.2,680.3,0,0,0,0,138,130,0.5,0.3,96,2024-02-28T00:00:00Z,PT60M
15,0.13,98,0,0,0,0,29.3,13.2,0,0,0,0,16.3,0.7,90.1,680.6,0,0,0,0,95,101,0.6,0.6,110,2024-02-28T01:00:00Z,PT60M
14,0.13,97,0,0,0,0,35.2,13,0,0,0,0,16.3,1.3,93.1,680.9,0,0,0,0,87,101,0.9,0.8,125,2024-02-28T02:00:00Z,PT60M
14,0.13,98,0,0,0,0,30.7,13.2,0,0,0,0,16.5,0.8,96.8,681.3,0,0,0,0,101,107,1.2,1,140,2024-02-28T03:00:00Z,PT60M
14,0.13,101,0,0,0,0,31.6,13.4,0,0,0,0,16.6,0.5,97.4,681.7,0,0,0,0,111,108,1.4,1.1,155,2024-02-28T04:00:00Z,PT60M
14,0.13,116,0,0,0,0,30.2,13.4,0,0,0,0,16.5,0.4,97.7,681.7,0,0,0,0,108,104,1.3,1,169,2024-02-28T05:00:00Z,PT60M
14,0.13,-139,0,0,0,0,30.3,13.2,0,0,0,0,16.3,0.1,97.4,681.2,0,0,0,0,112,107,1.3,1,173,2024-02-28T06:00:00Z,PT60M
13,0.13,-103,0,0,0,0,25,13,0,0,0,0,15.9,0.4,97.4,680.7,0,0,0,0,124,110,1.4,1,160,2024-02-28T07:00:00Z,PT60M
13,0.13,-98,0,0,0,0,68.8,13,0,0,0,0,15.6,0.4,98.4,680.1,0,0,0,0,126,108,1.5,0.9,145,2024-02-28T08:00:00Z,PT60M
13,0.13,-97,0,0,0,0,37.4,13,0,0,0,0,15.1,0.3,98.4,679.8,0,0,0,0,122,108,1.6,0.9,130,2024-02-28T09:00:00Z,PT60M
13,0.13,-97,0,0,0,0,20.7,12.8,0,0,0,0,15.1,0.2,98.7,679.7,0,0,0,0,122,107,1.2,0.8,115,2024-02-28T10:00:00Z,PT60M
13,0.13,-98,0,0,0,0,36.9,12.5,0,0,0,0,15,0.1,99.7,680.1,0,0,0,0,115,103,1.2,0.9,100,2024-02-28T11:00:00Z,PT60M
13,0.13,-99,33,105,48,54,45.3,12.5,29,0,29,28,14.3,0.1,99.7,680.4,0,0,0,0,110,102,1.8,1.2,86,2024-02-28T12:00:00Z,PT60M
12,0.13,-101,113,472,272,295,6.2,12.2,122,389,261,279,14,0.1,99,680.9,0,0,0,0,118,113,1.7,1.1,71,2024-02-28T13:00:00Z,PT60M
13,0.13,-103,158,688,541,567,0.8,12.2,166,669,536,561,13.9,0.2,96.5,681.5,0,0,0,0,132,136,1.4,0.9,56,2024-02-28T14:00:00Z,PT60M
14,0.13,-108,175,813,780,802,24.1,12.7,387,279,583,582,13.8,0.3,90.4,681.7,0,0,0,0,160,170,0.8,0.5,42,2024-02-28T15:00:00Z,PT60M
16,0.13,-118,175,890,958,976,39.7,12.8,537,48,581,564,13.8,0.2,84.2,681.6,0,0,0,0,224,228,0.5,0.4,28,2024-02-28T16:00:00Z,PT60M
17,0.13,-144,175,922,1057,1071,28.3,13,549,218,759,748,14.1,0.3,79.1,681.2,0,0,0,0,256,253,0.8,0.7,17,2024-02-28T17:00:00Z,PT60M
18,0.13,160,179,918,1068,1082,10,13.2,343,638,960,967,14.6,0.2,75.2,680.7,0,0,0,0,251,252,1.2,0.9,14,2024-02-28T18:00:00Z,PT60M
18,0.13,124,188,880,991,1007,0.5,13.8,196,866,986,1001,15.1,0.9,75.3,680.1,0,0,0,0,244,246,1.5,1.1,24,2024-02-28T19:00:00Z,PT60M
19,0.13,110,192,807,834,853,3.4,14.5,232,719,807,823,15.7,1.7,77.5,679.7,0,0,0,0,254,256,1.4,1,37,2024-02-28T20:00:00Z,PT60M
19,0.13,105,178,700,614,636,5.8,14.8,231,558,577,594,15.9,2.2,78.8,679.4,0,0,0,0,267,270,1,0.8,52,2024-02-28T21:00:00Z,PT60M
18,0.13,101,141,501,349,370,15.9,15.3,186,253,302,309,15.4,3.9,82.7,679.5,0,0,0,0,266,270,0.7,0.5,66,2024-02-28T22:00:00Z,PT60M
17,0.13,99,65,182,101,111,31.7,15.3,70,17,74,73,14.1,2,88.3,679.7,0,0,0,0,148,90,0.4,0.3,81,2024-02-28T23:00:00Z,PT60M
16,0.13,98,1,0,1,1,39.9,14.7,0,0,0,0,13,0.2,90.8,680.2,0,0,0,0,92,93,1.2,0.8,96,2024-02-29T00:00:00Z,PT60M
16,0.13,97,0,0,0,0,16.5,14.6,0,0,0,0,13.2,0.1,92.9,680.8,0,0,0,0,97,101,1.6,1,111,2024-02-29T01:00:00Z,PT60M
15,0.13,97,0,0,0,0,32.2,14.5,0,0,0,0,13.7,0.3,95.9,681.3,0,0,0,0,95,98,1.7,1.1,125,2024-02-29T02:00:00Z,PT60M
14,0.13,97,0,0,0,0,40.1,14,0,0,0,0,14,0.5,97.8,681.7,0,0,0,0,92,93,1.7,1.1,140,2024-02-29T03:00:00Z,PT60M
14,0.13,100,0,0,0,0,54.1,13.7,0,0,0,0,14.3,0.7,98.1,682,0,0,0,0,102,100,1.6,1.2,155,2024-02-29T04:00:00Z,PT60M
14,0.13,114,0,0,0,0,68,13.5,0,0,0,0,14.5,0.9,98.4,681.9,0,0,0,0,111,102,1.8,1.2,169,2024-02-29T05:00:00Z,PT60M
13,0.13,-137,0,0,0,0,43.8,13.2,0,0,0,0,14.5,1,99,681.7,0,0,0,0,111,101,1.9,1.3,173,2024-02-29T06:00:00Z,PT60M
13,0.13,-102,0,0,0,0,33.7,12.9,0,0,0,0,14.2,0.2,99.3,681.2,0,0,0,0,111,103,2.1,1.3,160,2024-02-29T07:00:00Z,PT60M
13,0.13,-98,0,0,0,0,46.7,12.6,0,0,0,0,13.7,0.1,98.1,680.7,0,0,0,0,111,105,2.4,1.4,145,2024-02-29T08:00:00Z,PT60M
13,0.13,-97,0,0,0,0,37.5,12.3,0,0,0,0,12.9,0,98.1,680.6,0,0,0,0,111,105,2.6,1.5,130,2024-02-29T09:00:00Z,PT60M
12,0.13,-97,0,0,0,0,42.8,12.4,0,0,0,0,12,0,99.7,680.5,0,0,0,0,111,104,2.4,1.4,115,2024-02-29T10:00:00Z,PT60M
12,0.13,-97,0,0,0,0,63,12.4,0,0,0,0,11.3,0,100,680.7,0,0,0,0,110,101,2.1,1.3,100,2024-02-29T11:00:00Z,PT60M
12,0.13,-99,35,80,47,51,66,12.1,24,0,24,23,11,0,100,681.2,0,0,0,0,108,106,2.2,1.3,86,2024-02-29T12:00:00Z,PT60M
12,0.13,-100,126,399,262,280,9.5,11.9,142,276,244,255,10.8,0,99.3,681.7,0,0,0,0,112,116,2.1,1.3,71,2024-02-29T13:00:00Z,PT60M
13,0.13,-103,176,648,538,560,0,12.2,176,648,538,560,10.6,0.1,95.2,682.2,0,0,0,0,122,130,1.8,1.1,56,2024-02-29T14:00:00Z,PT60M
15,0.13,-108,191,795,784,802,5.4,12.5,255,652,741,755,10.5,0.2,85.9,682.5,0,0,0,0,131,142,1.4,0.9,42,2024-02-29T15:00:00Z,PT60M
16,0.13,-117,195,870,963,977,1.9,12.2,224,816,944,957,10.5,0.2,76.2,682.5,0,0,0,0,157,171,0.9,0.6,28,2024-02-29T16:00:00Z,PT60M
17,0.13,-144,199,900,1062,1073,15.4,11.6,432,487,898,897,10.7,0.1,69,682.1,0,0,0,0,213,224,0.8,0.6,16,2024-02-29T17:00:00Z,PT60M
18,0.13,160,198,905,1075,1086,21.7,11.4,506,347,841,835,11,0.1,64.1,681.6,0,0,0,0,247,250,1.2,0.9,14,2024-02-29T18:00:00Z,PT60M
19,0.13,123,192,886,1002,1015,8.4,11.8,321,653,918,925,11.5,0.3,62,680.8,0,0,0,0,264,267,1.4,1,24,2024-02-29T19:00:00Z,PT60M
20,0.13,110,185,834,849,866,24,12,435,262,647,643,11.9,0.3,60.4,679.9,0,0,0,0,274,276,1.3,1,37,2024-02-29T20:00:00Z,PT60M
20,0.13,104,172,728,626,647,22.7,12.3,349,217,480,479,12.1,0.3,60.8,679.2,0,0,0,0,284,283,1.2,0.9,52,2024-02-29T21:00:00Z,PT60M
19,0.13,101,136,543,360,382,11.6,13.4,182,325,323,333,11.7,2.1,68.1,679.3,0,0,0,0,286,285,1.5,1,66,2024-02-29T22:00:00Z,PT60M
18,0.13,99,64,205,105,116,18.2,13.8,79,38,87,87,11.3,2,75,679.7,0,0,0,0,282,277,1.4,0.8,81,2024-02-29T23:00:00Z,PT60M
17,0.13,98,1,0,1,1,25.3,13.6,1,0,1,0,11.2,0,80.4,680,0,0,0,0,321,329,0.7,0.3,96,2024-03-01T00:00:00Z,PT60M
